id,latitude,longitude,day_of_year,day_of_week,hour,month,pollution_value
3639,29.88131233465726,102.9719588088667,151,6,18,10,18.204527003423735
3640,26.082010122995907,119.86945906573982,46,4,19,4,17.269451699961067
3641,46.497978295480294,-117.00580096240719,316,1,9,4,6.705727237807118
3642,-23.828820474753662,27.699523693572043,281,6,9,8,30.448866679030008
3643,35.08472396860953,136.9099079726338,223,4,9,8,8.400331277765414
3644,50.37172981820695,7.326109027455081,190,2,0,2,23.955448249636913
3645,46.71399382482583,124.86091038239317,354,3,9,11,19.227334198762655
3646,-27.902236484373322,153.29986781727536,201,2,7,8,10.138051045618866
3647,35.618331497775365,139.68425638157206,203,0,0,5,6.099666103076488
3648,33.89265455372911,118.12753619965645,7,3,17,7,31.583444462082017
3649,36.66159478024587,109.26115418775201,328,6,16,4,10.609425433282297
3650,47.527906029608566,-120.4037366912092,273,2,10,6,5.834019287536587
3651,39.44363606495506,-87.38451324637846,20,1,18,2,22.45265778327896
3652,25.521825361831937,29.549840658476924,197,0,3,6,18.024204030816623
3653,39.934827722290485,-75.33037734512568,256,3,23,11,15.3361801615116
3654,51.46633842799234,-0.2557160420738776,321,4,22,8,15.411177222558987
3655,39.499042605634365,121.31269316810211,299,2,19,11,33.57880467825807
3656,51.49699566715402,0.5386207064707044,337,6,4,12,7.366381616609064
3657,35.14811370559417,-120.46536192217216,43,1,2,11,13.938538505661954
3658,29.93677183476359,120.53486574327009,107,2,1,1,54.425740294844296
3659,43.62130495956684,-1.083932977913033,300,3,2,3,13.645032304361926
3660,30.02527638683809,102.99899648864707,95,6,21,10,19.221280980269043
3661,25.972513307034788,119.79176846903668,309,6,12,12,14.841311126601822
3662,46.41076107510325,-116.97370996900192,341,3,7,3,9.624872645336712
3663,-23.575949612517622,27.586394911728952,210,5,2,9,29.592926833748805
3664,35.025580091120744,137.09909282627825,171,5,21,5,7.111001563695155
3665,50.56538135987979,7.462265948168965,346,0,7,6,25.35059669096149
3666,46.73822599628633,124.91653300389748,197,3,3,6,19.00287317301331
3667,-27.69350455753702,153.21308967594257,182,6,4,9,6.147217853750868
3668,35.63169435728759,139.68605258701308,309,4,9,3,8.445643805598083
3669,33.79748827031565,118.24312426838547,82,1,17,9,32.41132206376877
3670,36.72701086133851,109.3698767320986,145,0,10,6,11.791199108785534
3671,47.5761606309115,-120.44389943252882,58,2,13,9,8.875209386117799
3672,39.50216066056439,-87.40126379584851,197,5,18,2,22.498867873407512
3673,25.783309521703153,29.541022329478874,85,3,2,6,15.078266374372769
3674,39.91813433362296,-75.1411443176388,330,0,19,9,16.927781905285507
3675,51.35307791850751,-0.258309615793499,183,6,19,4,12.601995985133797
3676,39.31883823615028,121.24112595092434,305,3,4,5,34.417304922760685
3677,51.325450060465315,0.6529938027705066,346,1,4,2,8.441510758025462
3678,35.30113215753719,-120.81064525707005,359,2,2,7,12.242742222842349
3679,29.887161335436417,120.46522783169681,184,4,17,2,61.4273599059341
3680,43.80166094536265,-1.0513909700569175,59,6,23,4,12.121729032501268
3681,29.864674619935883,103.08511463556692,262,6,3,11,16.336835414501728
3682,26.356450347069323,120.15818029119156,93,6,11,12,16.409622140235463
3683,46.3216171259348,-117.1711119308391,358,2,18,3,11.853575403990517
3684,-23.856349598271198,27.52877659402478,90,6,22,5,31.842345950774728
3685,35.07397639698545,137.1120472467507,216,4,9,7,6.670457911737685
3686,50.25305926608614,7.622167883987531,334,3,5,1,31.005115479623505
3687,46.55613256976697,125.00827469938201,271,5,21,4,18.505901533779294
3688,-27.903498311459217,153.31242640228908,143,5,0,8,5.657540337156885
3689,35.628429043504,139.75929137007478,104,5,18,2,7.07485700665196
3690,33.88224122295549,118.2970489442533,288,0,20,4,29.68835492272229
3691,36.74322578556831,109.40132539626082,245,5,4,12,11.717004978381732
3692,47.65559299483371,-120.45948169564332,292,3,14,10,5.867421060434274
3693,39.679645393120396,-87.27094634599554,192,6,13,7,24.058344580406136
3694,25.565242240920846,29.48593895659941,88,6,10,11,17.849905353942525
3695,40.12841158285364,-75.22046673862319,252,5,9,1,17.172515584326938
3696,51.41688618652237,-0.10799941404358494,81,3,19,5,14.360250199265234
3697,39.254462903132605,121.06321408860778,39,0,19,2,31.40136499953762
3698,51.46101577168945,0.5114585156310705,9,5,8,6,15.629859833674143
3699,35.2939363302164,-120.72759469390027,273,5,19,6,16.49343488080119
3700,30.092141913578924,120.51470894160498,41,0,23,2,53.47026424904416
3701,43.56244743543715,-1.2442099510279092,267,3,13,11,16.118218173161452
3702,30.088556557768275,103.12884456652772,153,2,19,1,20.702624870720445
3703,26.29025169090205,119.94787603999046,280,1,6,10,16.68464537631431
3704,46.452720936138384,-116.90727995430622,168,3,10,6,11.288630206608033
3705,-23.543552234546535,27.655562642802167,312,2,10,3,28.97529267246486
3706,35.003325242774515,137.16773001587973,60,0,2,7,11.735277582941029
3707,50.243758514623025,7.464206803457958,205,2,21,8,23.839470125282602
3708,46.59198510899778,125.09232779413863,52,2,23,1,16.810231326458297
3709,-27.73237305302101,153.2066272425238,318,2,0,11,6.610505619899387
3710,35.63926288421607,139.75403166949917,132,2,5,8,8.429116375952642
3711,34.01184248235435,118.48490536929913,14,3,11,12,32.45054556870964
3712,36.75664672280772,109.4281469261188,67,6,21,7,13.074581695024632
3713,47.43055787284217,-120.60243998711931,163,6,12,12,7.096645211327357
3714,39.585497899918614,-87.30172389500534,218,3,16,12,25.26098579316255
3715,25.679482559521674,29.416910906576074,310,5,21,7,19.16055155916588
3716,40.03987672782195,-75.16236952564985,93,6,6,4,20.309018323855295
3717,51.5133683451216,-0.28694687301750865,85,5,18,8,13.064201628024135
3718,39.37885306510858,121.02213487301343,208,1,19,10,32.23387315728856
3719,51.424484286568,0.4942277430698519,4,6,20,5,11.333736424067892
3720,35.47799771533447,-120.67440974296706,244,4,18,10,15.321718744472605
3721,29.943328099023002,120.53098206846595,330,4,21,11,58.37001227935349
3722,43.62747239799269,-0.8504605188624046,251,5,8,9,15.800701472997833
3723,29.97447385638901,102.87710087927258,327,1,0,1,19.601629486880586
3724,25.965128069130277,120.02762631355007,128,3,22,12,16.828704362842856
3725,46.286992638437354,-117.27997873107068,350,0,17,1,6.956083006123461
3726,-23.775106325692786,27.57438465475186,67,4,19,7,27.20494618444729
3727,35.002798769217726,137.1444017777676,180,4,17,6,10.27691702115202
3728,50.306645095035506,7.392456651856416,361,2,8,12,27.07872910882729
3729,46.693405646567896,124.8742794807789,329,0,22,7,16.278304907100924
3730,-27.87538889159906,153.20779338802686,257,3,9,11,11.060967468840698
3731,35.61293995524195,139.63816145809483,146,6,12,7,5.37719630921994
3732,34.03835727345967,118.3845432890106,265,2,5,10,28.42230319315158
3733,36.56262030189144,109.33857910824484,40,3,10,7,8.221654578759306
3734,47.460412454525176,-120.27199818538573,329,2,15,10,4.559864408234716
3735,39.34744852727119,-87.28311191905307,281,1,16,4,22.74094022498268
3736,25.9663838846965,29.48191168122834,113,2,7,7,18.6534256393982
3737,40.07705754265793,-75.14018962317368,276,6,14,8,18.936044977143446
3738,51.71308765422875,-0.06393106713212207,343,2,0,3,12.102637810140138
3739,39.37831672585487,121.1456951115639,80,0,12,7,33.88855322390198
3740,51.374342475780026,0.504064101935901,92,5,13,6,10.598389338067923
3741,35.336621542160536,-120.51506057287378,355,4,11,10,16.90132664824157
3742,29.93165794492882,120.41821152481415,321,6,13,2,48.663726146791426
3743,43.60739213156708,-0.8683948736658711,217,3,1,1,18.315194556719934
3744,29.955452209351346,103.1112169748472,82,5,20,10,14.732893514531058
3745,26.26795233828748,120.02256487499766,265,1,15,6,17.092449326756807
3746,46.53842624381428,-117.17216089253233,9,4,4,3,10.533393899891964
3747,-23.75441571516471,27.527826928739223,303,3,8,3,30.29679567808254
3748,35.13951375096516,137.01559070729303,122,5,19,12,10.110698443241018
3749,50.479793119896186,7.469757930077585,320,5,16,5,28.449186399445026
3750,46.62400420346757,124.73991675220546,3,2,2,2,14.743197353271059
3751,-27.88802230536242,153.06256238146239,177,1,13,2,9.623153775441853
3752,35.52479800780784,139.71837069721929,40,4,2,10,10.26799762342929
3753,33.89378444758379,118.48095999168072,215,3,11,6,30.129905246891283
3754,36.5024774734949,109.26800732982493,130,4,2,3,7.730458310736166
3755,47.535207689742066,-120.4710658404081,272,3,8,4,3.716227465194222
3756,39.58529544032792,-87.39476791853994,136,5,18,6,26.029808254501372
3757,25.91077989605585,29.674290953226123,6,3,16,7,17.901795375496484
3758,39.933011036945175,-75.36021960097779,108,3,11,11,16.653053666148327
3759,51.582328132266035,0.02825957502903259,220,3,8,8,13.771817854150793
3760,39.32858577182386,120.9890875847851,285,3,23,5,34.11605414000767
3761,51.37124843468232,0.6559184286659069,281,0,17,8,9.811155619692611
3762,35.33171900177283,-120.786246166491,322,1,3,2,19.67327715377144
3763,29.99468829169582,120.49873935552036,148,4,7,2,50.734602169691065
3764,43.782296521253734,-1.1669584383621006,282,1,1,4,18.54922939632581
3765,29.840459912932527,103.11258285687653,220,2,22,4,20.08191673882625
3766,26.119087736487618,120.05154326536325,324,2,4,4,15.30947662477041
3767,46.48868263068163,-117.09696180723745,312,5,3,2,5.280310489663051
3768,-23.8015886681198,27.589805726559426,28,1,12,5,29.244472800061935
3769,35.01947649064585,137.1353002513577,179,3,9,12,11.280706971924761
3770,50.411561490733234,7.66548582627964,236,1,15,12,26.898964649878938
3771,46.6825866390245,124.8076165272134,62,4,3,11,15.870965319832283
3772,-27.8902465415528,153.3364228141534,339,5,13,7,7.654196811128409
3773,35.63398946341997,139.78164392920252,146,4,15,1,6.968792113447559
3774,34.041702042751545,118.40657372293047,251,2,19,12,29.437805896057633
3775,36.733136796300755,109.41913444742691,308,5,8,9,7.34693173998817
3776,47.47812005573652,-120.53563838296407,40,3,15,9,4.93037771642649
3777,39.44819466040086,-87.32722524286139,201,3,13,7,25.82016294481245
3778,25.876993218951615,29.494313187577013,225,1,4,2,16.80250317888049
3779,39.970071869721814,-75.22979808134014,112,5,8,10,17.239284789860527
3780,51.31610103315376,-0.2865549638852928,208,6,11,8,13.563337021170945
3781,39.42018701862765,121.06962335007798,344,5,8,7,33.86789586114077
3782,51.47336241053216,0.6664106173813396,101,1,19,5,12.850232122593965
3783,35.305226300206506,-120.64987217849317,192,2,9,10,15.408572406907037
3784,29.961627367217343,120.5444322336533,343,0,1,1,55.83366125695335
3785,43.7019013858616,-0.939004748291766,253,1,8,4,14.500671635272333
3786,30.047073268469852,103.01411745093067,301,3,19,9,19.131412419330406
3787,26.166253350101496,120.12457145421102,230,5,7,8,15.414151386964805
3788,46.3033965427801,-116.90272526442267,127,3,19,2,4.646544974612515
3789,-23.792173460424493,27.452640435655784,44,2,20,1,31.524085869944823
3790,35.19737814592921,137.0867380290032,271,5,10,1,5.271596277584651
3791,50.25229799736189,7.2770849762431045,357,0,3,8,29.344698111834862
3792,46.55007140656918,124.88450266317714,46,0,23,10,21.404697913524604
3793,-28.029756975213967,153.3099443408446,108,2,23,10,9.49080207852562
3794,35.63764758072064,139.72047248556396,255,3,14,10,11.48121724440676
3795,33.84514190514801,118.23976783336838,312,3,12,5,29.593218247371322
3796,36.66710075129798,109.51870706227676,277,2,8,2,8.733091664561933
3797,47.55008236931166,-120.43069513406722,35,2,18,4,10.544405989755766
3798,39.55337270324797,-87.42645521541482,17,5,11,6,23.283017688560037
3799,25.790103055642437,29.68631850340426,48,6,14,3,13.669458104274819
3800,40.06963418848075,-74.94779357301321,151,3,17,7,19.9190268199254
3801,51.39736659097868,-0.00502713168284058,190,6,11,4,16.850433063903104
3802,39.36248221848043,121.02798416999168,165,6,8,2,34.10718445755876
3803,51.58418115546706,0.5755254169429176,89,2,5,5,14.146180253540512
3804,35.32478689740946,-120.59882658060664,307,1,13,9,16.667523101332996
3805,29.794292587570357,120.36454091621303,12,4,14,8,53.90731872569655
3806,43.691178259573164,-1.0818770048646682,16,0,13,9,14.152087674245431
3807,29.84242350697811,102.84388287726127,275,6,18,11,20.740055842724328
3808,26.333663893269495,120.01986221009572,350,5,4,8,17.402323629489764
3809,46.39310231825696,-117.26789180101309,167,0,12,10,11.257389554611663
3810,-23.795841464872815,27.590382386075436,146,3,14,2,29.36486812099192
3811,35.10687308279449,137.11080479211003,250,1,7,3,8.257566334295678
3812,50.488461641043436,7.425238877395091,182,1,8,4,24.76146222546661
3813,46.51748551060887,125.10991528787103,277,4,0,2,18.47407634617826
3814,-27.891911664487314,153.3041390955067,173,6,14,12,8.915163526439986
3815,35.65795408041276,139.65358706009408,39,1,6,8,5.6323487003281105
3816,33.772268454966145,118.55190645835043,237,3,12,8,30.511258938000147
3817,36.76945880517687,109.3193949224595,262,0,8,10,8.436950904841776
3818,47.54574716261552,-120.36647657896202,37,1,7,12,8.22540406188214
3819,39.471917866792246,-87.28880361895277,252,4,10,3,26.879646885510926
3820,25.6315111790201,29.580655195749966,72,5,5,4,16.092954992624215
3821,39.93985486621995,-75.25576951878561,306,2,9,3,17.680376445633534
3822,51.33390970461465,-0.27190341334383195,196,3,17,7,16.233441390174875
3823,39.24514093849097,121.15452592012593,233,4,13,5,31.8456782827581
3824,51.258739465759,0.6606644664323077,127,3,8,8,9.457022074095455
3825,35.33175291275706,-120.74334472089438,346,1,8,7,14.31358718955305
3826,30.137337575135813,120.45417805095234,51,6,9,12,55.08116713652361
3827,43.7403382415134,-1.1388291548750773,155,0,2,7,13.186440052230138
3828,30.16215291855766,102.96297094722445,271,1,22,12,21.043018652449152
3829,26.117943148554183,119.92393681374182,288,6,7,2,14.319127739189515
3830,46.29435774614716,-117.14950267235979,212,0,19,1,12.522584523075237
3831,-23.733452784315055,27.493953187476745,35,5,8,10,27.495391771682694
3832,35.091861413411664,136.98031757631682,228,1,1,12,11.271048119711471
3833,50.44980604525848,7.4934753260519456,236,5,1,1,23.116442228445884
3834,46.48376956750182,124.9156582440792,292,3,8,9,17.486924698036923
3835,-27.83202746487082,153.16713838539732,56,5,10,9,8.05375543940188
3836,35.56013279788542,139.7598429485921,284,5,13,8,6.273267289620828
3837,33.82300436063976,118.38210801576321,339,6,6,5,31.80777758695141
3838,36.73763033311807,109.53138703160026,60,1,11,9,11.420257858247172
3839,47.53428676034728,-120.52752981456914,102,2,11,5,7.438137922493736
3840,39.46243655195748,-87.27123809145502,130,4,13,3,20.785768181620398
3841,25.84927240822629,29.71726767646225,334,2,20,10,16.18838858661372
3842,40.03801185630246,-75.30756054414648,178,4,3,6,19.731082445563075
3843,51.521627099809216,-0.14924354398834916,242,4,20,3,9.726742723888613
3844,39.3080198832922,120.98089051235506,51,0,11,9,33.193876690111196
3845,51.643984291660274,0.7530587366539826,286,6,4,4,9.705015896420555
3846,35.38650577604823,-120.57560805579433,118,6,10,2,16.47213204728006
3847,29.86407269882901,120.37484383148431,291,4,1,3,53.92663828095057
3848,43.7046279780938,-1.0108618361330544,46,3,21,4,13.190160555827662
3849,30.030114890275,103.01881872949264,176,2,6,6,15.12728806174095
3850,26.134688588824666,119.98226355507609,27,3,8,12,18.26407453508543
3851,46.47725083613425,-117.00942041161883,207,6,5,5,7.965825891447224
3852,-23.4131721803961,27.628569658916454,12,1,20,11,27.361572084710094
3853,35.03165821638651,137.25931985732367,14,6,9,7,14.350851791262947
3854,50.21076997289302,7.370867682873853,55,0,13,3,29.26030415570711
3855,46.66786664156199,124.8878308837963,315,1,22,1,14.330588001552057
3856,-28.005226237597174,153.27022223742298,352,5,6,11,7.905973672776624
3857,35.59549097180317,139.73342358228618,6,3,21,3,9.742024825347936
3858,33.87914277847443,118.34447430161283,128,5,18,9,30.090862700828467
3859,36.727673974591106,109.42924714115118,166,2,21,4,11.048888265367651
3860,47.43798971889627,-120.46003695323458,164,2,1,1,3.9023902410445603
3861,39.54390343624243,-87.41548416127267,334,2,0,3,25.1210424645538
3862,25.87618404658854,29.451242274276026,297,1,4,4,13.802002455007939
3863,40.03921890746628,-75.03111290960467,70,0,14,10,17.600841046090203
3864,51.45961180834323,-0.10991216102038667,206,5,3,1,15.052358191494557
3865,39.394165869690376,121.15970405790628,216,2,19,2,34.20292708948397
3866,51.42269530982403,0.7629788121707612,276,2,9,1,9.132564424546713
3867,35.474600789907235,-120.67057325875751,353,5,10,11,16.509891428707114
3868,29.953068852435337,120.59045829366471,139,0,6,4,54.87537627603609
3869,43.818471499236665,-1.0487502925799526,65,0,8,10,16.74082011275801
3870,30.109351612702437,103.04588476936905,116,3,8,2,20.92246913694187
3871,26.162440116776732,120.12082882973536,201,0,13,3,17.36145216089639
3872,46.4190256032634,-116.9136600327973,96,3,4,7,10.158259807620452
3873,-23.6572063349543,27.60720598915676,181,0,7,8,31.95446594976428
3874,35.11807563362256,137.11633075922032,67,3,19,12,9.972066962609752
3875,50.345725975304155,7.422104156340628,49,0,20,3,26.694238019939636
3876,46.52506129293862,124.95767049902604,336,2,12,12,17.191639538221963
3877,-27.775457450859665,153.3375159383478,136,4,10,12,9.207582771001672
3878,35.611341628327274,139.60183506514772,162,2,17,9,6.646382676426471
3879,33.99202923578194,118.42211450729108,57,2,6,4,28.683519172954995
3880,36.71625478483596,109.19319745104403,43,1,21,9,12.141817161418619
3881,47.478702791272106,-120.50909326914353,106,4,19,4,4.055510445073985
3882,39.39427175727281,-87.49240190194246,246,0,1,1,25.907564518247202
3883,25.933637802212058,29.313830938287598,275,2,13,11,15.883843852124093
3884,39.86200536915909,-75.18961880380333,101,3,19,5,20.39466759383165
3885,51.51373710686691,-0.19451044280991847,275,6,18,3,13.541830013766061
3886,39.3983557386269,121.04665231187712,265,1,9,1,35.0571324378245
3887,51.55999216856284,0.7501396285986066,221,3,14,7,11.319268300197011
3888,35.25272229345327,-120.81910501662114,61,1,16,6,17.196374747323098
3889,29.959008844608835,120.4882548889186,364,5,13,4,51.24391284568483
3890,43.62194618167246,-1.0608384533963588,87,4,19,6,11.082959302892325
3891,29.85214103893762,103.04346529667758,225,4,18,4,19.07068008061818
3892,26.11651677121933,119.9120750165325,323,4,19,7,15.434951251651404
3893,46.45618785900125,-116.94332072803056,176,5,8,8,10.246508911636258
3894,-23.60211902197698,27.608510373895665,99,6,19,8,28.088321965708644
3895,35.17585637618955,137.0707488270596,228,6,1,10,5.337992368049175
3896,50.50265460561114,7.407270025945462,221,1,22,10,26.059060770852906
3897,46.563775677463006,124.80155091034356,360,6,13,4,15.807339278298835
3898,-27.75034872011719,153.2952757957677,100,4,17,9,7.1995098288129595
3899,35.553727905420146,139.5819012776954,224,1,21,4,5.881344433793226
3900,33.98641675495066,118.3280283000613,192,6,1,7,32.33769238184327
3901,36.743317759545384,109.28324537319466,195,1,1,8,12.982337613741002
3902,47.59246146494126,-120.27467896929909,29,3,6,7,8.274869175656352
3903,39.54912864774672,-87.33366506235156,229,1,11,2,24.345673358813528
3904,25.746269666573898,29.63444408022071,35,5,6,8,14.224938408253085
3905,39.955410343115794,-75.26702584881565,283,2,10,4,21.510108577003766
3906,51.359781879930246,-0.12441755512039657,362,4,15,7,12.77243146680622
3907,39.48727360750243,121.06157609214357,208,2,12,6,33.51597708693779
3908,51.57707034149562,0.4097975685774681,243,3,15,1,10.177993736943446
3909,35.18294345868367,-120.4493992443685,208,4,11,12,15.975420210186218
3910,29.915176665151577,120.30734029546086,14,4,10,9,51.09519052489458
3911,43.646893686149134,-0.933228390112766,183,4,21,4,16.862294284524225
3912,29.6784723327219,102.97021347296763,242,3,1,8,19.934882417065747
3913,26.147168445085246,119.91646328267346,191,5,13,6,10.500203496497555
3914,46.49959241040082,-117.04669250266664,196,0,12,3,8.574523845072077
3915,-23.753426238399243,27.52348013094087,191,4,1,11,29.634989551400068
3916,35.284660628929906,137.04958444302537,97,2,18,12,10.584885847694233
3917,50.62588385775026,7.384173233538252,138,4,10,2,27.19489418802862
3918,46.53001385145058,125.01261047502237,197,5,20,4,17.88444627340332
3919,-27.81230127977958,153.2780896395654,341,4,21,11,6.247166164562683
3920,35.426298595416526,139.58914741697777,195,1,21,3,6.383436554864486
3921,33.833400201920526,118.2675014583647,352,4,8,11,31.109434352986398
3922,36.55222681576032,109.45108299064047,297,5,0,5,11.74825606502301
3923,47.684526749648256,-120.72931104209148,204,5,16,4,6.129355294929166
3924,39.40155778769128,-87.34556157037298,197,2,18,8,22.197225086121115
3925,25.69385600050964,29.473049502607697,265,3,20,4,13.250453880330838
3926,40.08422457832456,-74.98828558243035,113,1,16,4,20.402149265383247
3927,51.66228389504753,-0.23679700522526292,164,3,11,2,13.825748341984404
3928,39.30043176988886,121.26311792524264,196,6,9,1,37.61241601609014
3929,51.53321027910365,0.3987157657627556,171,2,3,8,11.347485595745832
3930,35.530156372141626,-120.55115109110646,58,3,3,1,21.13140299063472
3931,30.02917148068899,120.69283090503099,310,6,17,9,54.80157180943984
3932,43.536987641977696,-1.149445417662666,336,2,3,3,16.06663672120471
3933,30.011550887204912,103.01894692195505,19,4,10,7,17.616119264739822
3934,26.319069834468777,119.97948409373471,273,3,18,10,18.63558402793663
3935,46.30221015076737,-117.1291849071043,13,0,2,1,4.622963300114526
3936,-23.642440976359442,27.47296272393684,280,6,15,9,24.496415865666116
3937,35.253141915817245,137.0842723150113,265,3,10,4,9.40649636055197
3938,50.42228732775477,7.469163466051681,345,2,13,1,28.48344390106114
3939,46.66492464248818,124.8536298446713,38,1,1,5,16.481204316957815
3940,-27.77946497092441,153.35141011281993,236,6,5,7,7.0352079531883325
3941,35.59755646541029,139.7760486172997,72,1,13,10,10.960960022227724
3942,33.90969152024433,118.60332604852736,17,4,23,9,28.938554341814367
3943,36.460877983382204,109.34639265175967,153,3,7,8,6.229166804824864
3944,47.49435626987281,-120.37905694802083,336,5,15,6,5.421081929905378
3945,39.43924184516101,-87.64342210969625,168,5,17,8,25.800198248658287
3946,25.68448713237578,29.39612511067116,353,1,1,11,17.630766990747134
3947,39.97310291081555,-75.2335759419164,316,0,21,6,17.47062904128
3948,51.44652690267227,-0.19838253565963418,45,2,2,9,13.835246963450953
3949,39.42300517651352,121.18249327898,342,0,10,8,35.22557385535457
3950,51.3183141468487,0.6280540215555993,100,3,8,5,10.294768466834167
3951,35.26546474798926,-120.48247515958612,210,0,18,4,17.112432539137377
3952,29.95360538572811,120.41335844031829,100,1,15,12,54.18635869062878
3953,43.801788219960336,-1.03908124605485,120,1,13,4,13.578406347169961
3954,29.902969386756617,103.03305429196458,348,4,3,2,19.43285397048495
3955,26.352718767455695,120.14835644792937,347,4,14,2,18.01445929681127
3956,46.518408452954844,-117.0857505051127,302,4,4,3,6.707360278171632
3957,-23.93954821314018,27.707782749454452,338,0,17,11,28.088751262510442
3958,35.061781785330695,137.0854945016409,118,2,4,2,9.761063757237332
3959,50.52017599618987,7.569756079412786,33,5,10,8,29.21427756487455
3960,46.77669923655103,124.99811309001686,278,4,18,4,13.771792424544383
3961,-27.81517014267615,153.2293403785017,98,0,0,2,6.7434798590229486
3962,35.71573760105191,139.62231088795687,228,2,9,12,6.405808333256272
3963,33.911609291521714,118.20183420939408,133,0,15,12,31.31778676183387
3964,36.73029625461161,109.43177637292224,122,2,16,4,9.91555653602625
3965,47.467210391184004,-120.43009833745735,88,6,13,7,8.482366474391661
3966,39.622182412740294,-87.18090404006436,204,6,9,4,23.43787206910436
3967,25.686664724103373,29.59539782495096,129,3,9,7,21.439690038080826
3968,40.02402984358806,-75.35866340065975,186,5,4,5,19.45661800378376
3969,51.42999677701803,-0.11570554027230256,309,1,7,4,15.804841623267949
3970,39.50418446085387,121.17337285863687,71,2,9,4,35.63592271494379
3971,51.408279905067594,0.32281583649526757,156,6,20,4,15.112026352403426
3972,35.246328721329974,-120.70205032919662,276,0,16,5,15.410987827692784
3973,29.79794580321506,120.59612574031505,22,5,11,5,53.98027230913574
3974,43.69831869130761,-1.0837941531344484,172,0,5,5,15.479694549253765
3975,29.947091600416186,102.9718518043207,65,1,11,5,20.914926085413722
3976,26.212592509537263,119.9137929075296,357,3,15,7,15.206765026000316
3977,46.26821199754946,-117.09823209908247,178,4,23,12,6.427095646040575
3978,-23.60286422508605,27.675992405524198,90,3,4,5,31.10327479138818
3979,35.15554371577474,137.0794726503419,107,0,12,8,11.882355720729764
3980,50.386620951056095,7.3681690714232255,34,4,18,3,29.36465423336708
3981,46.71123697119235,124.8116881719972,68,0,2,5,14.096325040008121
3982,-27.6512640847671,153.25635520616916,183,5,11,3,7.821791501530964
3983,35.64763299857854,139.71413907394574,310,1,21,2,3.9089793873891803
3984,33.95599427788424,118.41555860702435,319,6,2,3,29.74170061406743
3985,36.70573675189322,109.31711838844063,39,1,11,10,10.144782596803672
3986,47.65850742467882,-120.40994541931886,202,6,13,5,6.058380636895616
3987,39.400313783794736,-87.4533060032669,175,3,22,8,29.02627289682598
3988,25.765805471381515,29.628507429016434,343,1,12,12,16.903665482552064
3989,39.94035728623553,-74.99338639821049,166,5,13,2,18.737821935357886
3990,51.37633885130973,-0.26130497080166143,321,0,14,6,14.563981414679601
3991,39.43002213017654,121.1662552778747,2,2,14,3,36.43682770753365
3992,51.320508104997735,0.46337513695066945,223,1,16,7,12.614901040924352
3993,35.266001681249534,-120.5778505525929,187,5,1,8,14.789940444393862
3994,29.878597918556714,120.2161430999702,256,0,23,4,50.25853959225308
3995,43.68073103444418,-1.029485677007121,144,0,21,7,17.465606844485162
3996,29.961434236593885,103.14608584630426,98,4,7,4,18.590710854471105
3997,26.15644287640574,119.89384639464065,50,0,13,6,17.115711364036596
3998,46.302110464097495,-116.96754391218177,45,0,1,5,4.6813354969909
3999,-23.839684475016476,27.59644587079868,103,0,14,11,27.316635345474367
4000,34.89702300338221,136.90749380688365,109,1,7,11,10.592690023555745
4001,50.254527200862036,7.43648067278827,209,5,19,4,26.311473709942867
4002,46.6240739623202,124.83916989648868,352,5,7,2,17.141761308224833
4003,-27.661735768532253,153.23160437309988,19,0,14,2,6.611609449240388
4004,35.64401958840979,139.75793935145862,100,1,5,5,7.933521484062309
4005,33.801822418192074,118.46835795868179,75,2,10,10,28.881461676630728
4006,36.66410739197458,109.31362838323857,96,3,9,12,12.327951035380622
4007,47.42576349844659,-120.44609819434702,191,5,19,1,3.8720802617461167
4008,39.50953772732861,-87.44389844484252,67,5,20,10,25.610044553653506
4009,25.851210951196087,29.484803492572546,236,2,7,11,15.088679847417218
4010,39.98439111349424,-75.24521132008982,36,2,11,12,18.00212179242836
4011,51.53356007223259,-0.2253340551479989,42,0,10,1,11.830321213957786
4012,39.33207269252826,121.0804169057922,24,4,23,4,32.16943599361901
4013,51.35458708807644,0.7019600740636107,331,6,14,12,12.895589875484777
4014,35.30446566881265,-120.70179270854848,221,6,0,12,15.007817768719917
4015,29.91981827416744,120.71004037253485,169,2,13,3,53.46686119341215
4016,43.551189704893545,-1.1220759644780558,316,2,1,11,13.960225774591478
4017,29.969374283023168,102.95720068076166,41,5,11,12,18.855981098997493
4018,26.146450049651488,119.9434678535886,145,0,1,6,15.060759082883804
4019,46.3715168076806,-117.08150828106895,56,6,6,1,9.861780870284614
4020,-23.59873132437852,27.6047199450622,112,1,7,3,27.21666774121264
4021,34.97968749658764,137.06120523865735,282,0,20,12,12.474931181833638
4022,50.510703551666595,7.657025030353605,125,5,13,12,26.216275574362367
4023,46.783779776149125,124.82098194253416,78,1,5,3,16.595473836366388
4024,-27.845527060459315,153.46563955412594,45,5,19,12,8.385579378940202
4025,35.531070428631,139.60740534509137,14,5,4,1,8.228717190380008
4026,33.721220078919764,118.35360386874092,219,2,15,2,31.34790844611254
4027,36.67792416100523,109.36072862117024,307,4,2,8,11.880830564872122
4028,47.50971083048472,-120.58158940061882,284,3,2,12,5.913667225935094
4029,39.411209872893345,-87.46892954742187,170,0,15,6,20.830486890721804
4030,25.887591032750734,29.500262803816604,307,3,23,5,15.888652819985316
